Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
4/17/2021 12:30,22 C,19 C,83 %,SE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 13:00,22 C,18 C,78 %,SE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 13:30,23 C,18 C,73 %,SSE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 14:00,23 C,19 C,78 %,SSE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Cloudy
4/17/2021 14:30,23 C,18 C,73 %,SE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Cloudy
4/17/2021 15:00,23 C,19 C,78 %,SE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 15:30,23 C,18 C,73 %,SE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 16:00,23 C,19 C,78 %,SE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 16:30,22 C,19 C,83 %,SSE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 17:00,22 C,19 C,83 %,ESE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 17:30,22 C,18 C,78 %,ESE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 18:00,21 C,19 C,88 %,SSE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Light Rain
4/17/2021 18:30,21 C,19 C,88 %,SSE,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 19:00,21 C,19 C,88 %,SSE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain Shower
4/17/2021 19:17,21 C,19 C,88 %,S,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain Shower
4/17/2021 19:30,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Rain Shower
4/17/2021 19:35,19 C,17 C,88 %,SSW,35 km/h,54 km/h,"1,017.52 hPa",0.0 mm,Rain Shower / Windy
4/17/2021 19:43,18 C,17 C,94 %,SW,41 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Heavy Rain Shower / Windy
4/17/2021 19:53,18 C,18 C,100 %,SSW,31 km/h,50 km/h,"1,017.52 hPa",0.0 mm,Heavy Rain Shower
4/17/2021 20:00,18 C,18 C,100 %,SSW,28 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Heavy Rain Shower
4/17/2021 20:30,18 C,17 C,94 %,SSW,24 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/17/2021 21:00,18 C,17 C,94 %,SSW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/17/2021 21:30,18 C,17 C,94 %,SSW,17 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 22:00,18 C,16 C,88 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 22:30,17 C,16 C,94 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 23:00,17 C,15 C,88 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 23:30,16 C,14 C,88 %,SSW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/18/2021 0:00,16 C,14 C,88 %,SW,17 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 0:30,16 C,14 C,88 %,SW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Light Rain
4/18/2021 1:00,16 C,13 C,82 %,SSW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 1:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 2:00,16 C,13 C,82 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 2:30,16 C,13 C,82 %,SSW,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 3:00,16 C,14 C,88 %,SSW,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 3:30,16 C,14 C,88 %,SSW,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 4:00,15 C,14 C,94 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Partly Cloudy
4/18/2021 4:30,15 C,13 C,88 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Partly Cloudy
4/18/2021 5:00,16 C,13 C,82 %,SSW,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Partly Cloudy
4/18/2021 5:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 6:00,14 C,13 C,94 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 6:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/18/2021 7:00,15 C,13 C,88 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 7:30,17 C,14 C,82 %,SW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 8:00,18 C,14 C,77 %,SW,20 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 8:30,18 C,13 C,73 %,SW,19 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 9:00,19 C,13 C,68 %,SW,17 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 10:00,20 C,13 C,64 %,SW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 10:30,22 C,14 C,60 %,SW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 11:00,22 C,14 C,60 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 11:30,22 C,15 C,64 %,SW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 12:00,23 C,13 C,53 %,W,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 12:30,23 C,14 C,57 %,SW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 13:00,23 C,14 C,57 %,SW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 13:30,23 C,13 C,53 %,S,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 14:00,22 C,14 C,60 %,ENE,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 14:30,22 C,14 C,60 %,ENE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 15:00,22 C,15 C,64 %,ENE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 15:30,22 C,15 C,64 %,ENE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 16:00,21 C,15 C,68 %,E,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 16:30,21 C,15 C,68 %,ESE,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/18/2021 17:00,21 C,15 C,68 %,SE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 17:30,21 C,15 C,68 %,ESE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 18:00,21 C,14 C,64 %,ESE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/18/2021 18:30,21 C,14 C,64 %,SE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 19:00,20 C,14 C,68 %,SE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 19:30,20 C,14 C,68 %,SSE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/18/2021 20:00,19 C,14 C,73 %,SSE,7 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 20:30,19 C,14 C,73 %,SSE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 21:00,19 C,13 C,68 %,SSE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 21:30,19 C,13 C,68 %,SSE,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 22:00,18 C,13 C,73 %,SSE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 22:30,18 C,13 C,73 %,SSE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 23:00,17 C,13 C,77 %,S,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/18/2021 23:30,16 C,13 C,82 %,SSW,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 0:00,15 C,13 C,88 %,SW,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 0:30,16 C,13 C,82 %,SSW,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 1:00,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 1:30,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 2:00,16 C,13 C,82 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 2:30,16 C,13 C,82 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 3:00,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 3:30,14 C,12 C,88 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 4:00,14 C,12 C,88 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 4:30,14 C,13 C,94 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 5:00,13 C,12 C,94 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 5:30,13 C,12 C,94 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 6:00,14 C,13 C,94 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 6:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 7:00,16 C,13 C,82 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 7:30,17 C,14 C,82 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 8:00,18 C,14 C,77 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 8:30,19 C,13 C,68 %,SW,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/19/2021 9:00,20 C,14 C,68 %,SSW,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/19/2021 9:30,21 C,13 C,60 %,SW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 10:00,22 C,13 C,57 %,SW,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 10:30,23 C,13 C,53 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 11:00,23 C,13 C,53 %,S,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 11:30,24 C,11 C,44 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 12:00,24 C,13 C,50 %,ENE,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 12:30,24 C,12 C,47 %,ESE,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 13:00,23 C,12 C,50 %,ESE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 13:30,24 C,12 C,47 %,ESE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 14:00,24 C,13 C,50 %,E,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 14:30,24 C,13 C,50 %,E,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 15:00,23 C,13 C,53 %,E,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/19/2021 15:30,23 C,13 C,53 %,E,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 16:00,23 C,12 C,50 %,ENE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 16:30,23 C,13 C,53 %,E,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 17:00,22 C,14 C,60 %,E,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 17:30,21 C,14 C,64 %,E,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/19/2021 18:00,21 C,15 C,68 %,E,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 18:30,21 C,15 C,68 %,E,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 19:00,20 C,15 C,73 %,E,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 19:30,20 C,15 C,73 %,E,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/19/2021 20:00,20 C,15 C,73 %,E,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 20:30,18 C,15 C,83 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 21:00,18 C,15 C,83 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 21:30,17 C,14 C,82 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 22:00,17 C,15 C,88 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 22:30,16 C,14 C,88 %,WNW,7 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 23:00,17 C,14 C,82 %,W,6 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/19/2021 23:30,16 C,14 C,88 %,SW,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 0:00,16 C,14 C,88 %,WSW,7 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 0:30,16 C,14 C,88 %,W,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 1:00,16 C,14 C,88 %,W,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 1:30,15 C,14 C,94 %,SSW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 2:00,15 C,14 C,94 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 2:30,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 3:00,15 C,13 C,88 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 3:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 4:00,15 C,14 C,94 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 4:30,14 C,13 C,94 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 5:00,14 C,13 C,94 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 5:30,14 C,13 C,94 %,SSW,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 6:00,14 C,13 C,94 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 6:30,14 C,13 C,94 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 7:00,15 C,14 C,94 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 7:30,17 C,14 C,82 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 8:00,18 C,15 C,83 %,SW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/20/2021 8:30,19 C,15 C,78 %,SW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/20/2021 9:00,21 C,16 C,73 %,W,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/20/2021 10:00,23 C,15 C,61 %,N,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 10:30,24 C,16 C,61 %,N,17 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 11:00,23 C,15 C,61 %,N,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/20/2021 11:30,24 C,16 C,61 %,NNE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/20/2021 12:00,24 C,16 C,61 %,NNE,19 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Partly Cloudy
4/20/2021 12:30,24 C,15 C,57 %,NNE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Partly Cloudy
4/20/2021 13:00,25 C,17 C,61 %,NE,22 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Partly Cloudy
4/20/2021 13:30,24 C,17 C,65 %,NNE,22 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 14:00,24 C,18 C,69 %,NNE,24 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 14:30,24 C,17 C,65 %,NNE,26 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 15:00,24 C,17 C,65 %,NNE,26 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 15:30,24 C,17 C,65 %,NNE,26 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 16:00,24 C,17 C,65 %,NNE,26 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 16:30,23 C,17 C,69 %,NNE,24 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 17:00,23 C,17 C,69 %,NNE,22 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 17:30,22 C,17 C,73 %,NNE,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 18:00,22 C,17 C,73 %,N,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 18:30,22 C,17 C,73 %,N,22 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/20/2021 19:00,22 C,18 C,78 %,N,19 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 19:30,22 C,17 C,73 %,N,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 20:00,21 C,17 C,78 %,N,19 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 20:30,20 C,16 C,78 %,NW,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 21:00,20 C,16 C,78 %,NNW,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 21:30,19 C,16 C,83 %,N,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 22:00,20 C,16 C,78 %,N,20 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 22:30,19 C,15 C,78 %,NNW,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 23:00,18 C,15 C,83 %,N,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/20/2021 23:30,19 C,16 C,83 %,N,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 0:00,20 C,16 C,78 %,N,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 0:30,19 C,16 C,83 %,NNW,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 1:00,18 C,15 C,83 %,N,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 1:30,18 C,16 C,88 %,N,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 2:00,18 C,15 C,83 %,NNW,13 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 2:30,17 C,15 C,88 %,WNW,9 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 3:00,16 C,14 C,88 %,NW,9 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 3:30,16 C,14 C,88 %,NNW,9 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 4:00,16 C,14 C,88 %,NNW,9 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 4:30,16 C,14 C,88 %,NW,4 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 5:00,16 C,14 C,88 %,NNW,11 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 5:30,17 C,15 C,88 %,NNW,7 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 6:00,17 C,14 C,82 %,CALM,0 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 6:30,16 C,14 C,88 %,N,7 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 7:00,19 C,16 C,83 %,N,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 7:30,20 C,15 C,73 %,NNW,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 8:00,20 C,15 C,73 %,WSW,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/21/2021 8:30,21 C,16 C,73 %,W,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/21/2021 9:00,22 C,15 C,64 %,SW,6 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/21/2021 9:30,23 C,16 C,65 %,S,6 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 10:00,25 C,16 C,57 %,W,6 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 10:30,27 C,16 C,51 %,WNW,9 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 11:00,27 C,15 C,48 %,WNW,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 11:30,28 C,15 C,45 %,W,24 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Fair
4/21/2021 12:00,29 C,15 C,42 %,W,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Fair
4/21/2021 12:30,29 C,14 C,40 %,W,19 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/21/2021 13:00,29 C,14 C,40 %,W,24 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/21/2021 13:30,29 C,15 C,42 %,W,26 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 14:00,29 C,15 C,42 %,W,26 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 14:15,29 C,13 C,37 %,W,28 km/h,52 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 14:30,29 C,12 C,35 %,W,31 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 15:00,30 C,11 C,31 %,W,28 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 15:30,29 C,8 C,27 %,W,28 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 16:00,29 C,6 C,23 %,W,30 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 16:30,28 C,7 C,26 %,WSW,26 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/21/2021 17:00,27 C,7 C,28 %,WSW,26 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/21/2021 17:30,26 C,6 C,28 %,SW,20 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/21/2021 18:00,25 C,5 C,28 %,SSW,11 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Fair
4/21/2021 18:30,23 C,5 C,31 %,W,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 19:00,22 C,6 C,35 %,W,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 19:30,21 C,6 C,38 %,SW,24 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 20:00,20 C,6 C,40 %,SW,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/21/2021 20:30,20 C,6 C,40 %,SE,4 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 21:00,19 C,6 C,43 %,S,7 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/21/2021 21:30,20 C,6 C,40 %,SSW,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 22:00,17 C,8 C,55 %,SW,11 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 22:30,16 C,7 C,55 %,CALM,0 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 23:00,16 C,7 C,55 %,S,6 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/21/2021 23:30,16 C,8 C,59 %,S,9 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
